0:0:5,119,0.37,-0.43,-0.74,-53,286,-117,520
0:0:5,120,0.41,-0.39,-0.72,-40,336,-120,512
0:0:5,121,0.44,-0.36,-0.72,23,268,-93,513
0:0:5,122,0.38,-0.33,-0.72,46,303,-92,519
0:0:5,123,0.45,-0.36,-0.75,71,243,-114,518
0:0:5,124,0.49,-0.38,-0.76,123,55,-119,509
0:0:5,125,0.47,-0.38,-0.74,152,-71,-90,515
0:0:5,126,0.43,-0.35,-0.77,157,-53,-91,515
0:0:5,127,0.42,-0.36,-0.76,105,22,-83,519
0:0:5,128,0.44,-0.40,-0.78,43,112,-109,510
0:0:5,129,0.46,-0.39,-0.78,18,128,-103,517
0:0:5,130,0.46,-0.37,-0.76,-17,95,-123,515
0:0:5,131,0.49,-0.37,-0.78,-39,6,-135,513
0:0:5,132,0.46,-0.38,-0.75,-41,-54,-100,514
0:0:5,133,0.39,-0.39,-0.71,-59,39,-57,506
0:0:5,134,0.46,-0.38,-0.72,-77,88,-68,510
0:0:5,135,0.49,-0.38,-0.74,-92,56,-22,511
0:0:5,136,0.45,-0.36,-0.75,-69,117,-42,518
0:0:5,137,0.48,-0.34,-0.67,-18,156,-62,513
0:0:5,138,0.51,-0.35,-0.68,6,128,-49,516
0:0:5,139,0.49,-0.34,-0.71,7,118,-20,511
0:0:5,140,0.50,-0.31,-0.73,12,150,-36,506
0:0:5,141,0.54,-0.33,-0.75,-4,265,-87,520
0:0:5,142,0.51,-0.36,-0.73,-13,364,-105,518
0:0:5,143,0.50,-0.34,-0.67,-8,490,-174,518
0:0:5,144,0.58,-0.33,-0.64,8,366,-180,519
0:0:5,145,0.59,-0.33,-0.68,17,200,-189,509
0:0:5,146,0.55,-0.35,-0.70,31,220,-218,516
0:0:5,147,0.53,-0.32,-0.66,91,349,-255,518
0:0:5,148,0.50,-0.29,-0.64,95,654,-283,524
0:0:5,149,0.56,-0.27,-0.66,105,838,-286,521
0:0:5,150,0.59,-0.26,-0.64,158,832,-268,527
0:0:5,151,0.58,-0.25,-0.62,158,912,-226,507
0:0:5,152,0.61,-0.25,-0.64,165,842,-162,521
0:0:6,153,0.64,-0.21,-0.61,250,587,-66,516
0:0:6,154,0.58,-0.20,-0.57,352,532,11,509
0:0:6,155,0.59,-0.28,-0.60,346,704,11,513
0:0:6,156,0.58,-0.42,-0.63,241,1067,6,519
0:0:6,157,0.73,-0.40,-0.57,214,894,15,512
0:0:6,158,0.67,-0.38,-0.58,218,807,-12,516
0:0:6,159,0.42,-0.52,-0.76,-47,1591,18,508
0:0:6,160,0.62,-0.60,-0.78,-249,1869,9,511
0:0:6,161,0.96,-0.49,-0.51,-242,1135,66,522
0:0:6,162,0.90,-0.38,-0.45,-168,850,51,509
0:0:6,163,0.91,-0.32,-0.33,-121,967,20,513
0:0:6,164,0.88,-0.37,-0.23,-67,1462,-131,512
0:0:6,165,0.90,-0.41,-0.23,22,1332,-68,508
0:0:6,166,1.09,-0.43,-0.23,163,64,-41,511
0:0:6,167,1.16,-0.43,-0.20,351,-1149,-42,517
0:0:6,168,0.97,-0.56,-0.21,407,-1358,-17,513
0:0:6,169,0.62,-0.59,-0.37,376,-677,-89,509
0:0:6,170,0.75,-0.39,-0.45,413,-1468,140,511
0:0:6,171,0.60,-0.42,-0.56,354,-2586,382,506
0:0:6,172,0.44,-0.47,-0.57,351,-3226,608,510
0:0:6,173,0.59,-0.40,-0.46,586,-4123,646,513
0:0:6,174,0.93,-0.44,-0.46,921,-4942,367,523
0:0:6,175,0.76,-0.42,-0.64,1024,-3736,259,516
0:0:6,176,0.32,-0.38,-0.74,894,-3742,540,519
0:0:6,177,0.46,-0.26,-0.54,1013,-4374,258,527
0:0:6,178,0.00,-0.30,-0.73,865,-3209,689,515
0:0:6,179,0.55,-0.63,-0.89,644,-2677,55,527
0:0:6,180,0.05,-0.80,-0.94,149,-621,55,511
0:0:6,181,0.82,-0.71,-1.20,-65,-2144,273,514
0:0:6,182,-0.19,-0.47,-0.89,-459,826,374,512
0:0:6,183,0.12,-0.41,-0.78,-946,5502,-490,507
0:0:6,184,0.35,-0.27,-0.57,-1054,8160,-470,516
0:0:6,185,0.12,-0.62,-0.42,-1499,8666,-117,523
0:0:6,186,0.49,-0.59,-0.17,-1747,7228,-593,509
0:0:6,187,0.49,-0.53,-0.29,-1822,6519,-523,512
0:0:6,188,0.24,-0.50,-0.42,-2079,8181,-529,525
0:0:6,189,0.43,-0.24,-0.01,-1736,7666,-276,513
0:0:6,190,0.84,-0.27,0.19,-1517,6764,-110,516
0:0:6,191,0.55,-0.26,0.35,-1258,7635,-77,522
0:0:6,192,1.47,-0.42,0.46,-987,4890,251,516
0:0:6,193,1.33,-0.27,0.62,-505,3358,398,513
0:0:6,194,1.34,-0.33,0.53,-252,1436,497,510
0:0:6,195,1.02,-0.39,0.43,-48,1460,331,522
0:0:6,196,0.93,-0.42,0.51,209,551,410,503
0:0:7,197,0.73,-0.36,0.48,631,573,289,516
0:0:7,198,0.60,-0.20,0.42,361,-162,53,519
0:0:7,199,0.74,-0.30,0.51,299,131,-100,513
0:0:7,200,0.97,-0.33,0.42,284,-212,-279,518
0:0:7,201,0.85,-0.34,0.48,429,-175,-344,515
0:0:7,202,0.76,-0.35,0.34,358,-244,-248,521
0:0:7,203,0.68,-0.39,0.37,345,-237,-124,515
0:0:7,204,0.80,-0.38,0.45,386,-554,-166,515
0:0:7,205,0.97,-0.41,0.45,413,-1058,-233,513
0:0:7,206,0.82,-0.39,0.39,359,-1110,-144,512
0:0:7,207,0.46,-0.35,0.30,269,-457,22,511
0:0:7,208,0.55,-0.37,0.20,180,-90,154,520
0:0:7,209,0.88,-0.31,0.37,119,-354,186,519
0:0:7,210,0.83,-0.36,0.67,307,-654,121,514
0:0:7,211,1.24,-0.34,1.15,1066,-937,-150,505
0:0:7,212,1.02,-0.38,0.38,896,-1526,-184,512
0:0:7,213,0.54,-0.23,0.14,738,-1082,-53,515
0:0:7,214,0.82,-0.37,0.08,448,-2277,56,511
0:0:7,215,0.62,-0.14,0.10,476,-3227,375,510
0:0:7,216,0.83,-0.12,0.24,576,-4481,560,522
0:0:7,217,1.04,-0.15,0.21,680,-5061,496,506
0:0:7,218,1.20,-0.24,0.00,700,-4590,332,513
0:0:7,219,1.00,-0.37,-0.32,409,-4196,348,511
0:0:7,220,0.85,-0.39,-0.49,-33,-3419,210,511
0:0:7,221,0.83,-0.27,-0.33,-146,-1816,3,519
0:0:7,222,0.90,-0.35,-0.20,-16,-447,-192,513
0:0:7,223,1.06,-0.16,0.29,417,-894,-60,518
0:0:7,224,0.96,-0.22,0.00,692,-1638,-115,507
0:0:7,225,0.95,-0.33,-0.22,760,-2597,-23,515
0:0:7,226,0.73,-0.27,-0.30,634,-1748,-216,517
0:0:7,227,0.44,-0.42,-0.66,19,1360,-426,516
0:0:7,228,0.61,-0.27,-0.56,-46,2049,-294,512
0:0:7,229,0.79,-0.23,-0.37,-120,1240,-150,505
0:0:7,230,0.42,-0.29,-0.38,-334,2160,-126,509
0:0:7,231,0.88,-0.17,-0.25,-342,2227,-19,518
0:0:7,232,0.84,-0.29,-0.29,-449,2086,90,511
0:0:7,233,0.99,-0.32,-0.39,-571,1664,205,525
0:0:7,234,1.27,-0.36,-0.37,-646,522,119,508
0:0:7,235,0.55,-0.30,-0.34,-641,1501,384,511
0:0:7,236,0.88,-0.13,-0.12,-584,1219,590,522
0:0:7,237,1.83,-0.19,0.10,-284,-1247,317,512
0:0:7,238,1.70,-0.06,0.49,484,-4427,846,510
0:0:7,239,1.12,-0.25,0.46,1077,-5892,723,509
0:0:7,240,0.99,-0.49,0.07,1159,-6239,468,517
0:0:8,241,0.67,-0.76,-0.30,960,-5062,253,522
0:0:8,242,0.56,-0.88,-0.45,648,-4010,-52,521
0:0:8,243,0.58,-0.54,-0.52,542,-2742,-315,520
0:0:8,244,0.40,-0.55,-0.61,481,-1493,-323,521
0:0:8,245,0.86,-0.65,-0.52,416,-1927,-281,508
0:0:8,246,0.40,-0.63,-0.69,215,-1496,-165,522
0:0:8,247,0.27,-0.51,-0.57,181,-877,-340,513
0:0:8,248,0.73,-0.40,-0.48,539,-1576,-188,515
0:0:8,249,0.68,-0.42,-0.59,512,-1940,-343,506
0:0:8,250,0.05,-0.30,-0.71,466,-1707,203,522
0:0:8,251,0.46,-0.32,-0.65,508,-2698,135,532
0:0:8,252,0.66,-0.36,-0.58,827,-3924,30,514
0:0:8,253,0.40,-0.45,-0.70,965,-3409,-104,513
0:0:8,254,0.26,-0.56,-0.89,728,-2425,-350,511
0:0:8,255,0.85,-0.39,-0.93,1008,-2334,-230,525
0:0:8,256,-0.60,-0.43,-0.62,524,-1234,-119,514
0:0:8,257,0.11,-0.50,-0.78,575,-1755,55,510
0:0:8,258,-0.05,-0.65,-0.97,51,40,35,516
0:0:8,259,0.15,-0.52,-0.74,-45,345,38,511
0:0:8,260,0.16,-0.41,-0.66,110,-149,233,523
0:0:8,261,0.07,-0.50,-0.83,-1,-18,329,499
0:0:8,262,0.08,-0.54,-0.87,-214,530,225,517
0:0:8,263,0.21,-0.44,-0.71,-171,669,296,521
0:0:8,264,0.28,-0.44,-0.70,-74,147,355,509
0:0:8,265,0.43,-0.77,-0.79,-7,-387,78,525
0:0:8,266,0.15,-0.35,-0.77,-304,1052,431,513
0:0:8,267,0.03,-0.56,-0.93,-467,2539,-27,517
0:0:8,268,-0.25,-0.43,-0.81,-693,5053,-217,517
0:0:8,269,0.28,-0.38,-0.58,-912,7032,-622,506
0:0:8,270,0.26,-0.47,-0.44,-1030,8078,-1069,515
0:0:8,271,0.49,-0.46,-0.36,-1200,6871,-497,517
0:0:8,272,1.03,-0.33,-0.24,-1134,4320,-833,507
0:0:8,273,0.30,-0.43,-0.45,-1029,4815,-526,512
0:0:8,274,0.39,-0.33,-0.13,-785,5108,-375,517
0:0:8,275,0.90,-0.19,-0.15,-550,4104,-209,520
0:0:8,276,0.88,-0.32,-0.34,-572,3908,-77,510
0:0:8,277,0.75,-0.38,-0.19,-666,4680,-8,511
0:0:8,278,1.01,-0.23,0.14,-410,3466,263,509
0:0:8,279,1.25,-0.33,0.30,-244,1746,263,510
0:0:8,280,1.45,-0.37,0.22,2,104,161,515
0:0:8,281,1.29,-0.32,0.22,283,-473,16,514
0:0:8,282,1.09,-0.32,0.20,429,-346,-36,513
0:0:8,283,1.07,-0.21,0.16,624,-739,18,507
0:0:8,284,1.09,-0.20,0.15,726,-1216,1,516
0:0:9,285,0.94,-0.38,0.20,792,-889,-166,514
0:0:9,286,0.73,-0.52,0.13,972,-38,-135,515
0:0:9,287,0.95,-0.26,-0.03,677,-768,24,521
0:0:9,288,0.79,-0.51,-0.30,363,-905,64,518
0:0:9,289,0.70,-0.57,-0.27,-57,-143,-38,509
0:0:9,290,0.84,-0.33,0.02,-142,60,-11,509
0:0:9,291,1.13,-0.33,0.14,-150,-623,107,516
0:0:9,292,0.97,-0.33,0.12,-103,-1421,4,520
0:0:9,293,1.22,-0.42,0.02,-57,-1973,-225,505
0:0:9,294,1.16,-0.31,0.00,-47,-2282,-233,509
0:0:9,295,0.89,-0.20,-0.05,-107,-1737,-202,522
0:0:9,296,1.00,-0.23,-0.09,-85,-1477,-320,520
0:0:9,297,1.02,-0.18,-0.07,-54,-1496,-303,514
0:0:9,298,0.81,-0.24,-0.12,-70,-917,-346,511
0:0:9,299,0.81,-0.28,-0.15,-77,-499,-343,512
0:0:9,300,0.79,-0.33,-0.20,-101,-239,-324,516
0:0:9,301,0.78,-0.34,-0.20,-147,82,-252,502
0:0:9,302,0.77,-0.31,-0.08,-55,150,-126,518
0:0:9,303,0.86,-0.28,-0.03,142,-221,10,512
0:0:9,304,0.81,-0.28,-0.07,414,-615,267,513
0:0:9,305,0.97,-0.26,-0.14,725,-1268,472,513
0:0:9,306,1.48,-0.24,-0.30,1022,-3048,549,512
0:0:9,307,1.41,-0.38,-0.45,991,-3921,341,514
0:0:9,308,0.99,-0.33,-0.45,753,-3315,116,516
0:0:9,309,0.49,-0.27,-0.27,765,-1782,40,526
0:0:9,310,0.40,-0.36,0.13,893,-938,-229,503
0:0:9,311,1.12,-0.44,-0.24,877,-2298,-57,516
0:0:9,312,0.96,-0.35,-0.67,550,-2772,-254,519
0:0:9,313,0.63,-0.28,-0.82,224,-1846,-329,510
0:0:9,314,0.57,-0.23,-0.75,-3,-973,-323,515
0:0:9,315,0.59,-0.24,-0.67,-43,-129,-330,517
0:0:9,316,0.74,-0.24,-0.59,192,1,-401,524
0:0:9,317,0.73,-0.20,-0.45,375,-361,-404,512
0:0:9,318,0.72,-0.23,-0.49,491,-664,-321,513
0:0:9,319,0.67,-0.29,-0.70,300,-247,-368,512
0:0:9,320,0.73,-0.28,-0.70,186,-38,-397,509
0:0:9,321,0.73,-0.26,-0.64,146,-126,-397,513
0:0:9,322,0.74,-0.25,-0.61,122,-309,-401,511
0:0:9,323,0.70,-0.26,-0.63,73,-248,-380,518
0:0:9,324,0.67,-0.27,-0.65,28,-130,-365,514
0:0:9,325,0.67,-0.25,-0.64,8,-95,-319,506
0:0:9,326,0.68,-0.26,-0.63,-24,-69,-284,513
0:0:9,327,0.72,-0.27,-0.59,28,-15,-258,514
0:0:9,328,0.78,-0.30,-0.57,5,-86,-253,523
0:0:10,329,0.73,-0.31,-0.57,15,-168,-234,517
0:0:10,330,0.69,-0.33,-0.57,-10,-203,-219,516
0:0:10,331,0.67,-0.30,-0.59,1,-210,-176,515
0:0:10,332,0.62,-0.30,-0.58,-10,-114,-138,509
0:0:10,333,0.69,-0.29,-0.59,-1,-132,-100,513
0:0:10,334,0.66,-0.26,-0.60,4,-69,-63,513
0:0:10,335,0.65,-0.24,-0.58,19,-57,-24,509
0:0:10,336,0.66,-0.24,-0.57,74,-98,20,511
0:0:10,337,0.69,-0.25,-0.57,104,-131,53,512
0:0:10,338,0.71,-0.26,-0.60,114,-203,82,519
0:0:10,339,0.65,-0.25,-0.61,109,-165,104,514
0:0:10,340,0.67,-0.26,-0.61,87,-101,109,524
0:0:10,341,0.68,-0.25,-0.60,111,-50,119,514
0:0:10,342,0.69,-0.26,-0.59,111,-33,132,516
0:0:10,343,0.73,-0.26,-0.62,111,-146,146,506
0:0:10,344,0.72,-0.28,-0.64,74,-132,138,517
0:0:10,345,0.69,-0.27,-0.63,42,-87,134,518
0:0:10,346,0.68,-0.26,-0.63,33,-45,132,518
0:0:10,347,0.69,-0.26,-0.63,14,-31,136,511
0:0:10,348,0.69,-0.26,-0.62,16,-27,140,517
0:0:10,349,0.73,-0.27,-0.62,9,-89,143,503
0:0:10,350,0.72,-0.27,-0.62,8,-92,133,515
0:0:10,351,0.70,-0.29,-0.63,2,-80,129,510
0:0:10,352,0.69,-0.29,-0.63,-2,-58,121,510
0:0:10,353,0.69,-0.28,-0.62,-10,-29,116,523
0:0:10,354,0.71,-0.26,-0.60,22,-66,128,513
0:0:10,355,0.70,-0.26,-0.60,37,-92,131,512
0:0:10,356,0.70,-0.27,-0.63,34,-91,128,522
0:0:10,357,0.69,-0.28,-0.63,21,-43,104,519
0:0:10,358,0.69,-0.27,-0.61,32,-46,103,506
0:0:10,359,0.70,-0.26,-0.60,37,-64,102,505
0:0:10,360,0.72,-0.26,-0.61,56,-91,99,508
0:0:10,361,0.72,-0.27,-0.62,38,-78,65,518
0:0:10,362,0.69,-0.29,-0.61,47,-73,10,512
0:0:10,363,0.69,-0.30,-0.62,49,-52,-8,514
0:0:11,364,0.69,-0.28,-0.61,37,-75,23,517
0:0:11,365,0.70,-0.29,-0.61,78,-93,-2,518
0:0:11,366,0.70,-0.30,-0.63,43,-57,-4,513
0:0:11,367,0.69,-0.29,-0.63,41,-65,-9,518
0:0:11,368,0.69,-0.29,-0.63,40,-77,-5,509
0:0:11,369,0.68,-0.29,-0.62,40,-67,-3,512
0:0:11,370,0.69,-0.29,-0.62,44,-56,-10,520
0:0:11,371,0.69,-0.29,-0.61,52,-62,-10,514
0:0:11,372,0.69,-0.28,-0.61,72,-88,-6,513
0:0:11,373,0.68,-0.28,-0.62,74,-84,-6,519
0:0:11,374,0.67,-0.29,-0.62,70,-61,0,519
0:0:11,375,0.70,-0.29,-0.62,64,-74,4,515
0:0:11,376,0.70,-0.30,-0.61,60,-87,10,520
0:0:11,377,0.70,-0.30,-0.62,55,-86,12,516
0:0:11,378,0.69,-0.30,-0.62,39,-74,0,512
0:0:11,379,0.68,-0.30,-0.62,48,-50,-4,521
0:0:11,380,0.68,-0.30,-0.60,55,-47,-7,511
0:0:11,381,0.69,-0.27,-0.60,75,-83,14,509
0:0:11,382,0.69,-0.28,-0.61,85,-104,19,517
0:0:11,383,0.69,-0.29,-0.61,90,-101,20,524
0:0:11,384,0.69,-0.30,-0.62,98,-62,20,522
0:0:11,385,0.70,-0.29,-0.61,101,-80,25,516
0:0:11,386,0.72,-0.30,-0.63,101,-153,29,520
0:0:11,387,0.71,-0.32,-0.63,83,-195,16,517
0:0:11,388,0.70,-0.33,-0.64,59,-207,5,509
0:0:11,389,0.69,-0.32,-0.64,48,-222,4,516
0:0:11,390,0.67,-0.32,-0.63,36,-206,3,514
0:0:11,391,0.66,-0.32,-0.63,26,-187,2,511
0:0:11,392,0.67,-0.33,-0.63,3,-171,0,515
0:0:11,393,0.66,-0.33,-0.63,-4,-184,7,511
0:0:11,394,0.65,-0.33,-0.62,-19,-193,20,523
0:0:11,395,0.64,-0.32,-0.62,-19,-152,27,518
0:0:12,396,0.64,-0.31,-0.60,-33,-165,47,515
0:0:12,397,0.65,-0.32,-0.60,-4,-211,46,525
0:0:12,398,0.62,-0.32,-0.62,-41,-87,48,510
0:0:12,399,0.63,-0.31,-0.60,-78,123,44,513
0:0:12,400,0.70,-0.29,-0.58,-61,89,57,512
0:0:12,401,0.68,-0.29,-0.59,-76,-6,45,524
0:0:12,402,0.71,-0.30,-0.64,-97,-55,-13,511
0:0:12,403,0.73,-0.25,-0.70,-107,25,-68,505
0:0:12,404,0.70,-0.22,-0.64,-49,180,-119,512
0:0:12,405,0.72,-0.20,-0.50,80,200,-196,519
0:0:12,406,0.96,-0.24,-0.56,78,-80,-327,516
0:0:12,407,0.99,-0.27,-0.77,14,-795,-286,519
0:0:12,408,0.91,-0.26,-0.75,18,-1799,-299,518
0:0:12,409,0.67,-0.20,-0.66,62,-1782,-305,513
0:0:12,410,0.40,-0.21,-0.66,-20,-721,-425,509
0:0:12,411,0.54,-0.29,-0.80,-236,-309,-348,515
0:0:12,412,0.64,-0.33,-0.89,-381,-672,-325,523
0:0:12,413,0.60,-0.21,-0.74,-401,-707,-327,516
0:0:12,414,0.50,-0.20,-0.69,-342,-135,-361,506
0:0:12,415,0.37,-0.25,-0.75,-391,867,-413,508
0:0:12,416,0.47,-0.23,-0.77,-473,1414,-386,525
0:0:12,417,0.59,-0.16,-0.71,-502,1118,-227,507
0:0:12,418,0.57,-0.12,-0.64,-526,1168,-213,510
0:0:12,419,0.83,0.00,-0.52,-453,1230,-253,516
0:0:12,420,1.08,-0.03,-0.43,-323,880,-422,506
0:0:12,421,1.11,-0.08,-0.40,-89,-209,-339,516
0:0:12,422,0.73,-0.27,-0.56,24,-543,-366,508
0:0:12,423,0.82,-0.40,-0.67,166,-84,-744,513
0:0:12,424,0.74,-0.41,-0.61,402,516,-921,515
0:0:12,425,0.72,-0.31,-0.66,619,-501,-904,511
0:0:12,426,0.54,-0.26,-0.64,790,-1547,-531,513
0:0:12,427,-0.12,-0.06,-0.92,656,-1248,-139,478
0:0:12,428,-0.15,-0.06,-1.17,142,-786,413,497
0:0:12,429,0.56,0.04,-1.06,-248,-1163,604,525
0:0:12,430,0.58,0.22,-1.12,-706,-950,1097,521
0:0:12,431,0.09,0.29,-1.20,-1406,806,1264,506
0:0:12,432,0.81,0.12,-1.00,-1745,1381,819,508
0:0:12,433,1.41,-0.02,-0.35,-1410,890,298,521
0:0:12,434,1.39,-0.11,-0.02,-795,215,-146,517
0:0:12,435,0.88,-0.29,-0.06,-292,-560,-31,498
0:0:12,436,0.80,-0.27,-0.43,-9,-511,-595,525
0:0:12,437,0.91,-0.18,-0.24,709,-68,-879,511
0:0:12,438,1.02,-0.13,-0.15,1331,-800,-1032,511
0:0:12,439,0.63,-0.23,-0.41,1558,-872,-1003,518
